source target	status
SLAMF8 SFN	non_indicated
SLAMF8 ZKSCAN1	non_indicated
PLEKHC1 GNG12	non_indicated
PLEKHC1 ACOX1	non_indicated
PLEKHC1 PALLD	non_indicated
PLEKHC1 PRKD3	non_indicated
PLEKHC1 hCT1640761.3	non_indicated
EIF1AY RPS4Y2	non_indicated
EIF1AY JARID1D	non_indicated
EIF1AY CYorf14	non_indicated
ZIC2 GPRC5C	non_indicated
ZIC2 TIMP3	non_indicated
ZIC2 ANPEP	non_indicated
ZIC2 MSX1	non_indicated
ZIC2 SNCAIP	non_indicated
ZIC2 SIX5	non_indicated
CX3CR1 PTAFR	non_indicated
CX3CR1 GAL3ST4	non_indicated
CX3CR1 P2RY13	non_indicated
CX3CR1 BC030092	non_indicated
CSPG5 ST14	non_indicated
OXGR1 AK098707	non_indicated
TMPO USP45	non_indicated
TMPO PTGES3	non_indicated
PTPRN2 PAH	non_indicated
SIX5 PPIC	non_indicated
SIX5 TCF7L1	non_indicated
SIX5 HSS00262491	non_indicated
PHF21B CDC42EP4	non_indicated
PHF21B ITGB5	non_indicated
VASH2 KIAA1875	non_indicated
RAI14 hCT1971273	non_indicated
BBS2 Contig40673_RC	non_indicated
MLSTD2 NM_018590	non_indicated
MLSTD2 BIRC3	non_indicated
MLSTD2 RYBP	non_indicated
MLSTD2 TBKBP1	non_indicated
MLSTD2 hCT2251949	non_indicated
RBM3 CIRBP	non_indicated
RBM3 BC030122	non_indicated
GPR144 ALAS2	non_indicated
GPR144 HBG1	non_indicated
GPR144 NM_153368	non_indicated
GPR144 HSS00029681	non_indicated
B4GALT1 Contig58239_RC	non_indicated
B4GALT1 RAB20	non_indicated
B4GALT1 SERINC2	non_indicated
B4GALT1 AK094031	non_indicated
TCBA1 KCNMB4	non_indicated
NPHP3 NEK1	non_indicated
NPHP3 Contig32322_RC	non_indicated
NPHP3 VILL	non_indicated
NPHP3 TBC1D5	non_indicated
NPHP3 VPS13D	non_indicated
NPHP3 CENPQ	non_indicated
NPHP3 hCT2272560	non_indicated
NPHP3 HSS00020342	non_indicated
SMCR5 CNKSR1	non_indicated
SMCR5 AF289562	non_indicated
SMCR5 SLFNL1	non_indicated
SMCR5 AK024915	non_indicated
SMCR5 BM664664	non_indicated
PPFIBP1 Contig8894_RC	non_indicated
CA5BL XM_174728	non_indicated
CA5BL HSS00013565	non_indicated
AK098707 AK022137	non_indicated
hCT5597.3 hCT1648333.2	non_indicated
AK095549 NM_182596	non_indicated
AK095549 C13orf16	non_indicated
AK095549 HSS00255689	non_indicated
HSS00128722 RP11-50D16.3	non_indicated
HSS00128722 Contig25597_RC	non_indicated
HSS00011171 BC023640	non_indicated
HSS00011171 XM_212459	non_indicated
FIGLA SERPINA2	non_indicated
FIGLA Contig45119_RC	non_indicated
FIGLA ABCC13	non_indicated
FIGLA AF390030	non_indicated
FIGLA MIA3	non_indicated
XM_166919 EIF4A2	non_indicated
AK096481 TANC2	non_indicated
AK096481 NMNAT2	non_indicated
BC039490 AMPD1	non_indicated
hCT1970968.1 POU3F2	non_indicated
AL832183 AK023572	non_indicated
HSS00226243 AK025148	non_indicated
RFPL1S Contig30593_RC	non_indicated
RFPL1S SLC25A27	non_indicated
RFPL1S CYP24A1	non_indicated
RFPL1S KNG1	non_indicated
RFPL1S RGMB	non_indicated
RFPL1S RNASEH2B	non_indicated
RFPL1S LEPROT	non_indicated
RFPL1S CYB561	non_indicated
RFPL1S hCT2255860	non_indicated
RFPL1S hCT1815989.2	non_indicated
RFPL1S AK095738	non_indicated
RFPL1S RP5-821D11.2	non_indicated
HSS00062828 SIX3	non_indicated
HSS00062828 TBX5	non_indicated
hCT1768661.1 FABP5	non_indicated
hCT1768661.1 hCT1955795.1	non_indicated
XM_104054 SLC3A1	non_indicated
TBX18 CHMP4C	non_indicated
AK090912 Contig23881_RC	non_indicated
C21orf37 TCBA1	non_indicated
C21orf37 BC035629	non_indicated
HSS00183722 NM_182500	non_indicated
HSS00183722 OR11H6	non_indicated
HSS00183722 AK091840	non_indicated
hCT1805937.2 ENST00000298543	non_indicated
AK055008 ATAD3C	non_indicated
OR6T1 HRASLS5	non_indicated
OR6T1 AF050199	non_indicated
hCT1644111.3 HMGCS2	non_indicated
hCT1644111.3 HSS00097275	non_indicated
BC034319 HSS00143488	non_indicated
hCT2332577 FBXL7	non_indicated
hCT2332577 LAMA1	non_indicated
hCT2332577 EGLN3	non_indicated
hCT2332577 PSAT1	non_indicated
HSS00138245 Contig45834_RC	non_indicated
HSS00138245 GDPD3	non_indicated
HSS00138245 C12orf54	non_indicated
HSS00138245 AF086424	non_indicated
HSS00058128 ARL17P1	non_indicated
AK097922 Contig6041_RC	non_indicated
AK097922 PPFIA4	non_indicated
AK097922 MTNR1B	non_indicated
AK097922 VEPH1	non_indicated
AK097922 hCT1643789.2	non_indicated
HSS00223815 BCMO1	non_indicated
HSS00223815 LIF	non_indicated
HSS00223815 BATF	non_indicated
HSS00223815 HIST1H3D	non_indicated
HSS00223815 PPP1R3B	non_indicated
HSS00223815 SLAMF8	non_indicated
HSS00223815 JMJD2B	non_indicated
HSS00339935 HSS00087841	non_indicated
HSS00339935 XM_091865	non_indicated
HSS00339935 AK057534	non_indicated
BC040181 ASL	non_indicated
BC040181 SPTLC1	non_indicated
BC040156 AK026304	non_indicated
BC040156 ACSS1	non_indicated
hCT1838022.2 BC035363	non_indicated
hCT1838022.2 HSS00303567	non_indicated
hCT1776373.2 LEFTY1	non_indicated
hCT1776373.2 AIM1L	non_indicated
HSS00001378 TNNI3	non_indicated
HSS00001378 NCR2	non_indicated
HSS00001378 BIK	non_indicated
AF075045 NM_017685	non_indicated
SMCR3 Contig43079_RC	non_indicated
hCT1832239.2 RSE_00000807432	non_indicated
hCT1832239.2 SERPINA3	non_indicated
hCT1832239.2 SERPINA5	non_indicated
hCT1832239.2 C21orf62	non_indicated
hCT1832239.2 hCT15833.2	non_indicated
hCT1970937.1 SERF1A	non_indicated
AL162044 AL512729	non_indicated
BC038775 NM_145252	non_indicated
BC038775 ADAMTSL1	non_indicated
BC038775 HSS00056197	non_indicated
HSS00327785 HSS00087871	non_indicated
hCT1644335.2 AKAP2	non_indicated
AK097187 AL713780	non_indicated
AK097187 SLC7A9	non_indicated
ACP1 SLC11A2	non_indicated
ACP1 Contig27184_RC	non_indicated
ACP1 PDGFA	non_indicated
AF085963 AF090948	non_indicated
XM_212206 NM_014469	non_indicated
XM_212206 AK090992	non_indicated
hCT1640064.3 ENST00000297973	non_indicated
BC036043 Contig23742_RC	non_indicated
hCT1965525.1 AK022206	non_indicated
hCT1965525.1 CPN2	non_indicated
AK054988 STK31	non_indicated
XM_172531 IMPDH2	non_indicated
hCT9444.1 PHF14	non_indicated
hCT9444.1 ENST00000269477	non_indicated
HSS00143473 A2ML1	non_indicated
hCT2324063 HIST3H2BB	non_indicated
hCT2324063 hCT32199.2	non_indicated
hCT6710.3 ENST00000259550	non_indicated
hCT6710.3 hCT23517.2	non_indicated
HSS00099608 HSS00020729	non_indicated
AK097829 HSS00333032	non_indicated
AK097829 HSS00136728	non_indicated
HSS00055158 OR11A1	non_indicated
HSS00055158 HSS00020549	non_indicated
HSS00055158 HSS00018291	non_indicated
ZNF295 XM_211704	non_indicated
HSS00146756 HSS00183722	non_indicated
HSS00146756 XM_166701	non_indicated
HSS00146756 HSS00092525	non_indicated
hCT1971360 DCC	non_indicated
AF143322 Contig15216_RC	non_indicated
AF143322 AK021687	non_indicated
HSS00213762 PLCXD1	non_indicated
hCT12654.3 CKS1B	non_indicated
hCT12654.3 hCT2265624	non_indicated
hCT12654.3 hCT15629.3	non_indicated
HSS00372064 EDN1	non_indicated
hCT28758.2 PDLIM5	non_indicated
hCT28758.2 BBOX1	non_indicated
hCT28758.2 NHSL1	non_indicated
hCT28758.2 DIAPH3	non_indicated
hCT28758.2 ZNRF3	non_indicated
hCT28758.2 SOX2	non_indicated
AK092660 SHB	non_indicated
ANKRD13A Contig32577_RC	non_indicated
ANKRD13A CD97	non_indicated
ANKRD13A ADSSL1	non_indicated
ANKRD13A hCT1642974.2	non_indicated
ANKRD13A hCT2278915	non_indicated
ANKRD13A HSS00174094	non_indicated
hCT2284607 Contig11274_RC	non_indicated
hCT2284607 HSD17B2	non_indicated
hCT2284607 GLYAT	non_indicated
hCT2284607 SLC10A1	non_indicated
hCT2284607 HSS00209267	non_indicated
PCGF2 FAM82B	non_indicated
PCGF2 CCDC77	non_indicated
PCGF2 AF087961	non_indicated
C21orf54 WIT1	non_indicated
C21orf54 AK055841	non_indicated
C21orf54 HSS00041023	non_indicated
HSS00001370 AF055011	non_indicated
AK024979 ENST00000300598	non_indicated
hCT1645630.1 ZNF91	non_indicated
AL049987 AW385677	non_indicated
hCT2319636 C11orf70	non_indicated
AL359560 HSS00166255	non_indicated
HSS00126613 HSS00213762	non_indicated
BC041378 HSS00139219	non_indicated
AK092249 AK092825	non_indicated
AF035297 ARL17P1	non_indicated
AF035297 HSS00058128	non_indicated
HSS00097570 HSS00178711	non_indicated
SH3TC2 FAM38B	non_indicated
SH3TC2 AK024968	non_indicated
SH3TC2 SLC5A11	non_indicated
SH3TC2 GALNT5	non_indicated
SH3TC2 VRK2	non_indicated
SH3TC2 HSS00136257	non_indicated
FMN2 hCT1970795.1	non_indicated
hCT9578.3 SNORD61	non_indicated
AF339820 KIAA1609	non_indicated
hCT10421.3 HSS00179266	non_indicated
hCT10421.3 hCT1816222.1	non_indicated
hCT2289195 LAP3	non_indicated
hCT2289195 IL12A	non_indicated
hCT1764595.2 PYGL	non_indicated
hCT1764595.2 CLIC1	non_indicated
hCT1764595.2 ITPR3	non_indicated
hCT1764595.2 NM_024829	non_indicated
hCT1764595.2 ENST00000285338	non_indicated
hCT1764595.2 SLC1A5	non_indicated
AL049355 BC002581	non_indicated
AK094936 AK024689	non_indicated
AF143866 AK023816	non_indicated
hCT2310901 hCT1831253.2	non_indicated
HSS00348353 C6orf194	non_indicated
HSS00348353 DHX34	non_indicated
hCT1970537.1 H2AFZ	non_indicated
hCT1970537.1 VASH2	non_indicated
hCT1970537.1 hCT1788782.2	non_indicated
C16orf58 Contig48954_RC	non_indicated
C16orf58 Contig36059_RC	non_indicated
C16orf58 ST7OT1	non_indicated
C16orf58 NM_022129	non_indicated
C16orf58 ZMYM2	non_indicated
XM_171945 hCT9578.3	non_indicated
XM_171945 XM_210388	non_indicated
XM_171945 hCT2318058	non_indicated
XM_171945 hCT1815320.1	non_indicated
XM_171945 MSTP9	non_indicated
AK097679 HRH3	non_indicated
hCT1643789.2 COL5A1	non_indicated
HSS00009259 PHOX2A	non_indicated
HSS00009259 BC035268	non_indicated
hCT1642584.2 Contig47178_RC	non_indicated
XM_208797 Contig39852_RC	non_indicated
HSS00046505 Contig50004_RC	non_indicated
HSS00046505 HIST1H2BD	non_indicated
HSS00046505 NM_152497	non_indicated
HSS00046505 HSS00126613	non_indicated
HSS00046505 AK092249	non_indicated
HSS00046505 HSS00138924	non_indicated
XM_173704 hCT1830066.2	non_indicated
HSS00008035 AK056011	non_indicated
hCT1817606.1 Contig30931_RC	non_indicated
hCT1817606.1 SCGB3A2	non_indicated
hCT1817606.1 hCT12716.2	non_indicated
XM_172189 Contig48007_RC	non_indicated
XM_172189 U82313	non_indicated
XM_172189 AF086121	non_indicated
XM_172189 OR7D2	non_indicated
XM_172189 AF085926	non_indicated
HSS00136257 HSS00089236	non_indicated
SFMBT2 AR	non_indicated
AF131777 AF088003	non_indicated
AL713780 PLXNA2	non_indicated
AL713780 AK022000	non_indicated
HSS00085657 Contig37764_RC	non_indicated
BC041649 SMCR5	non_indicated
BC041649 AF511647	non_indicated
WDR34 OR4S2	non_indicated
WDR34 HSS00063134	non_indicated
hCT1970489.1 Contig9780_RC	non_indicated
C10orf104 FBXO34	non_indicated
HSS00090175 Contig45091_RC	non_indicated
hCT2316197 hCT1970969.1	non_indicated
DOCK4 AF113018	non_indicated
DOCK4 HNRPU	non_indicated
DOCK4 NM_016380	non_indicated
AK023572 SHE	non_indicated
XM_174067 Contig38029_RC	non_indicated
XM_174067 PSG11	non_indicated
XM_174067 HSS00146673	non_indicated
XM_174067 AL359572	non_indicated
XM_174067 HSS00261759	non_indicated
PRKXP1 PRKXP1	non_indicated
HSS00006253 RP13-36C9.6	non_indicated
HSS00054239 GABRP	non_indicated
HSS00335235 TTC6	non_indicated
HSS00131450 RRAD	non_indicated
HSS00131450 hCT2289412	non_indicated
XM_097206 RSE_00000567221	non_indicated
XM_097206 AL137609	non_indicated
XM_068350 Contig33989_RC	non_indicated
XM_068350 XM_093644	non_indicated
AK056724 AK022236	non_indicated
hCT2328745 GPR160	non_indicated
hCT2328745 MAD2L1	non_indicated
hCT2328745 CENPE	non_indicated
hCT2328745 CDC2	non_indicated
AK023774 AK091825	non_indicated
HSS00221593 HSS00266493	non_indicated
HSS00232196 HSS00088016	non_indicated
HSS00232196 HSS00114082	non_indicated
HSS00232196 AK091662	non_indicated
AF147321 Contig66916_RC	non_indicated
AF147321 EMILIN1	non_indicated
hCT1656787.3 MTNR1A	non_indicated
XM_115036 OXCT1	non_indicated
XM_115036 HPRT1	non_indicated
XM_115036 C16orf35	non_indicated
AL832409 HSS00006239	non_indicated
AL832409 NM_203481	non_indicated
AK093976 OR6C65	non_indicated
hCT7515.3 XM_210381	non_indicated
hCT1970504.1 CALCR	non_indicated
hCT1970504.1 HIST1H1E	non_indicated
hCT1970504.1 Contig28123_RC	non_indicated
hCT1970504.1 hCT1813611.1	non_indicated
hCT1970504.1 OR6F1	non_indicated
AL833334 Contig29802_RC	non_indicated
AF074994 BC036043	non_indicated
AF074994 LMOD2	non_indicated
XM_174444 hCT1829755.2	non_indicated
HSS00339912 C6orf12	non_indicated
STXBP5L OR7G3	non_indicated
STXBP5L hCT1813828.1	non_indicated
STXBP5L AI279148	non_indicated
STXBP5L BM710955	non_indicated
HSS00138924 BHMT	non_indicated
HSS00138924 ZNF295	non_indicated
HSS00138924 HSS00372064	non_indicated
HSS00138924 AL359560	non_indicated
AF086394 Contig47262_RC	non_indicated
AK096556 HSS00095420	non_indicated
HSS00102299 AFP	non_indicated
HSS00102299 MYBL2	non_indicated
HSS00102299 SHOX2	non_indicated
HSS00102299 hCT1652058.3	non_indicated
AK055022 TMBIM4	non_indicated
AK027848 ENPP1	non_indicated
hCT1641192.3 ENST00000295064	non_indicated
hCT1641192.3 SALL4	non_indicated
HSS00090496 AF147335	non_indicated
BC020911 Contig20427_RC	non_indicated
BC020911 NM_014086	non_indicated
BC020911 BC020738	non_indicated
HSS00264296 P2RY8	non_indicated
AK022033 Contig34112_RC	non_indicated
AK022033 HSS00094685	non_indicated
AL049327 NFAT5	non_indicated
AL049327 AF085997	non_indicated
HSS00142930 HMGB3	non_indicated
HSS00142930 NM_024796	non_indicated
HSS00142930 AK095149	non_indicated
HSS00087871 AF085977	non_indicated
HSS00087871 ENST00000330758	non_indicated
ZNF138 NM_001004350	non_indicated
AK094967 AL049278	non_indicated
AK094967 C10orf104	non_indicated
hCT19801.2 CAPZA2	non_indicated
XM_065366 NM_022741	non_indicated
HSS00257518 BC032911	non_indicated
XM_068803 Contig38604_RC	non_indicated
XM_068803 VN1R4	non_indicated
XM_068803 NKX2-5	non_indicated
XM_068803 XM_060467	non_indicated
hCT1970806.1 NPLOC4	non_indicated
hCT1970806.1 SMCR8	non_indicated
BC013940 AK021459	non_indicated
hCT1769498.2 CFI	non_indicated
hCT2283962 PPAPDC1A	non_indicated
hCT2283962 DACH1	non_indicated
XM_115995 hCT1814112.2	non_indicated
CYorf15A DDX3Y	non_indicated
CYorf15A EIF1AY	non_indicated
CYorf15A XM_067034	non_indicated
BC040678 PTN	non_indicated
XM_173249 AF209507	non_indicated
HSS00004082 HSS00009259	non_indicated
AY063455 HOXA7	non_indicated
AY063455 HSS00339935	non_indicated
AY063455 HSS00133384	non_indicated
AL833045 HSS00131072	non_indicated
hCT2316255 CAPZA2	non_indicated
hCT2316255 ANK2	non_indicated
hCT2316255 PTPLAD1	non_indicated
hCT2316255 Contig53488	non_indicated
hCT2316255 XM_071144	non_indicated
hCT2316255 NAPG	non_indicated
hCT7694.2 ENST00000295827	non_indicated
hCT7694.2 ENST00000299294	non_indicated
hCT2255860 HLA-A	non_indicated
AF041410 ANGPTL7	non_indicated
HSS00289302 IL1RAP	non_indicated
HSS00289302 C4orf19	non_indicated
HSS00136884 SLC22A14	non_indicated
HSS00136884 BC031882	non_indicated
HSS00136884 ZNF492	non_indicated
HSS00146673 Contig21325_RC	non_indicated
AK056890 hCT1971183.1	non_indicated
HSS00061138 TMEM57	non_indicated
AK093124 PAPPA	non_indicated
FAM27L MBP	non_indicated
FAM27L TP53INP2	non_indicated
FAM27L MAP4K4	non_indicated
FAM27L C2orf18	non_indicated
HSS00178529 BRWD1	non_indicated
HSS00178529 Contig10387_RC	non_indicated
HSS00178529 LRRC37A	non_indicated
HSS00178529 HSS00009365	non_indicated
HSS00178529 LRRC37B	non_indicated
HSS00178529 DND1	non_indicated
HSS00178529 NM_198502	non_indicated
hCT29609.2 RPS2	non_indicated
hCT29609.2 RSE_00000531205	non_indicated
hCT29609.2 hCT2336005	non_indicated
hCT29609.2 hCT2333193	non_indicated
hCT29609.2 hCT2330469	non_indicated
hCT29609.2 hCT10059.2	non_indicated
HSS00130473 MOXD1	non_indicated
hCT2328309 FAM60A	non_indicated
hCT2328309 hCT2315892	non_indicated
hCT2328309 hCT2252339	non_indicated
hCT1643705.4 SLC15A2	non_indicated
hCT1643705.4 GLUL	non_indicated
hCT1643705.4 RSE_00000801839	non_indicated
hCT1643705.4 hCT1971194.1	non_indicated
AK055351 XM_173249	non_indicated
BC015129 HSS00017777	non_indicated
SOHLH1 VIPR1	non_indicated
SOHLH1 NUDT21	non_indicated
SOHLH1 AK094447	non_indicated
SOHLH1 AK055164	non_indicated
XM_212431 VIL1	non_indicated
HSS00008777 PDE11A	non_indicated
HERC2P4 MCART1	non_indicated
HERC2P4 AMAC1	non_indicated
HERC2P4 C21orf81	non_indicated
HERC2P4 C17orf78	non_indicated
HERC2P4 MMP21	non_indicated
HERC2P4 C21orf54	non_indicated
HERC2P4 hCT2271362	non_indicated
HERC2P4 XM_212284	non_indicated
HERC2P4 AF085847	non_indicated
HERC2P4 BC039393	non_indicated
HERC2P4 HSS00001399	non_indicated
HERC2P4 AK024623	non_indicated
BC037932 SEMA6A	non_indicated
BC037932 AK022155	non_indicated
BC037932 AK094909	non_indicated
AK026500 AF074994	non_indicated
hCT1847408.1 LRRC44	non_indicated
hCT1847408.1 TEKT1	non_indicated
hCT1847408.1 hCT1960556	non_indicated
hCT1847408.1 AF085926	non_indicated
AK022016 HSD17B7	non_indicated
AK022016 AL833462	non_indicated
hCT1771897.1 RPS20	non_indicated
AL832590 NFIA	non_indicated
AL832590 Contig15026_RC	non_indicated
AL832590 hCT2288258	non_indicated
AL832590 HSS00085903	non_indicated
HSS00257509 AK026293	non_indicated
HSS00250841 HSS00216951	non_indicated
AK023752 DOK3	non_indicated
BC022384 PRKY	non_indicated
HSS00233865 XM_209936	non_indicated
XM_211349 RPH3AL	non_indicated
HSS00001419 MDFI	non_indicated
hCT1645074.2 ENST00000274544	non_indicated
hCT1645074.2 hCT1971190	non_indicated
ANXA2P2 ANXA2	non_indicated
ANXA2P2 C2orf12	non_indicated
ANXA2P2 hCT29355.3	non_indicated
FTHP1 FTH1	non_indicated
hCT1838320.1 Contig33077	non_indicated
HSS00204106 ENST00000309900	non_indicated
hCT1970992.1 MYOT	non_indicated
hCT1970992.1 HHIP	non_indicated
hCT1970992.1 AL832253	non_indicated
hCT1970992.1 HSS00040802	non_indicated
hCT1646712.2 XM_060153	non_indicated
AK094909 AK021630	non_indicated
HSS00006239 COX8C	non_indicated
HSS00006239 AK024994	non_indicated
HSS00131287 PCGF3	non_indicated
HSS00131287 AF056419	non_indicated
HSS00131287 AF052090	non_indicated
HSS00131287 AF090918	non_indicated
XM_060467 PLA2G1B	non_indicated
XM_060467 AW266493	non_indicated
XM_172409 MLLT6	non_indicated
XM_172409 OR6T1	non_indicated
AK091086 FAM19A2	non_indicated
AK091086 PAK7	non_indicated
AK091086 KCNC2	non_indicated
AK091086 BC036244	non_indicated
AK091086 AL122093	non_indicated
AK024915 SYT15	non_indicated
BC041362 AK094154	non_indicated
BC041362 HSS00209179	non_indicated
BC041362 HSS00124122	non_indicated
hCT2325699 AK024123	non_indicated
hCT2325699 AK024517	non_indicated
hCT2325699 AL359566	non_indicated
HSS00266902 LECT1	non_indicated
HSS00266902 BC032716	non_indicated
hCT2289034 PTMAP7	non_indicated
BC007549 PPP5C	non_indicated
BC007549 EPR1	non_indicated
HSS00051681 HSS00178988	non_indicated
XM_172616 ENST00000301253	non_indicated
XM_172616 hCT1829216.2	non_indicated
XM_104158 Contig35464_RC	non_indicated
XM_104158 HSS00131228	non_indicated
hCT29355.3 VIM	non_indicated
hCT29355.3 MXRA8	non_indicated
hCT29355.3 ID3	non_indicated
OR52E5 Contig30833_RC	non_indicated
OR52E5 HSS00138824	non_indicated
OR52E5 XM_116938	non_indicated
OR52E5 HSS00181550	non_indicated
AK091686 KLHL14	non_indicated
AK091686 PET112L	non_indicated
AK091686 RARB	non_indicated
HSS00031488 AL162042	non_indicated
HSS00031488 AL049357	non_indicated
HSS00031488 KIF1B	non_indicated
hCT2325761 FAM22G	non_indicated
hCT2325761 PTMA	non_indicated
hCT2325761 LITAF	non_indicated
hCT2325761 hCT2289034	non_indicated
hCT2325761 hCT2319496	non_indicated
C21orf62 CXorf36	non_indicated
C21orf62 HSS00146438	non_indicated
C21orf62 HSS00334666	non_indicated
RP11-506K6.3 AL355689	non_indicated
OR1L4 CCDC134	non_indicated
OR1L4 AK091442	non_indicated
OR1L4 ENST00000303310	non_indicated
HSS00181144 PRND	non_indicated
HSS00181144 DLEU2	non_indicated
HSS00181144 TMPRSS4	non_indicated
HSS00181144 hCT1813951	non_indicated
HSS00181144 hCT1846674.1	non_indicated
HSS00181144 BX105859	non_indicated
XM_166701 hCT32285.2	non_indicated
XM_210459 HSS00004082	non_indicated
AF086375 HSS00006253	non_indicated
hCT1849164.2 ABCB4	non_indicated
hCT1849164.2 CASC2	non_indicated
HSS00136042 HNF4G	non_indicated
HSS00136042 XM_172189	non_indicated
HSS00009365 AF088058	non_indicated
XM_116196 NM_173713	non_indicated
XM_116196 XM_091633	non_indicated
XM_116196 XM_065454	non_indicated
hCT1831767.2 SLC6A4	non_indicated
hCT1970811 AL109716	non_indicated
hCT1970811 SDS	non_indicated
hCT1970811 AK057578	non_indicated
hCT1970811 TNS3	non_indicated
hCT1970811 TBC1D16	non_indicated
hCT1970811 LYPD1	non_indicated
hCT1970811 HSS00082598	non_indicated
LPHN3 HOOK1	non_indicated
LPHN3 AF274937	non_indicated
LPHN3 BC040662	non_indicated
XM_212284 AK091348	non_indicated
AK092472 ARHGAP29	non_indicated
HSS00054174 AF086143	non_indicated
hCT1813951 MYCL1	non_indicated
hCT1813951 CCDC38	non_indicated
hCT1813951 HSS00261744	non_indicated
hCT1813951 HSS00055158	non_indicated
hCT1813951 OR4M1	non_indicated
hCT1813951 XM_096960	non_indicated
hCT1813951 BX647659	non_indicated
HSS00046294 MCPH1	non_indicated
HSS00046294 MNT	non_indicated
hCT1643073.3 hCT2333137	non_indicated
XM_212511 ABCC13	non_indicated
XM_212511 HSS00017918	non_indicated
XM_212511 hCT1798083.1	non_indicated
AL049991 TMEM137	non_indicated
hCT1640040.3 HSS00169710	non_indicated
hCT1640040.3 hCT1644717.2	non_indicated
HSS00001365 hCT1785631.2	non_indicated
AF218021 MSTO1	non_indicated
AF218021 K03208	non_indicated
AF218021 AL133627	non_indicated
D16584 U21039	non_indicated
HSS00209267 FOXA1	non_indicated
HSS00209267 PSKH2	non_indicated
EXOC1 Contig12803_RC	non_indicated
EXOC1 GTF2A1	non_indicated
EXOC1 AL831861	non_indicated
AK026784 NPNT	non_indicated
U90437 AF147375	non_indicated
U90437 AF147440	non_indicated
U90437 DYNC1H1	non_indicated
BC039383 XM_068350	non_indicated
BC039383 XM_377783	non_indicated
AK094004 AL080232	non_indicated
AK094004 AL512701	non_indicated
BC014174 Contig9714_RC	non_indicated
BC014174 ADAM19	non_indicated
BC014174 XM_065366	non_indicated
hCT1951519.1 GDF8	non_indicated
AK024528 NM_018678	non_indicated
AK024528 HSS00041008	non_indicated
AF511647 ZFHX2	non_indicated
AF511647 DHX34	non_indicated
hCT1957565.1 ENST00000278254	non_indicated
hCT23582.2 hCT6710.3	non_indicated
hCT23582.2 hCT11784.3	non_indicated
hCT23582.2 hCT2336113	non_indicated
BC012900 PER2	non_indicated
HSS00046440 ACPP	non_indicated
HSS00046440 CDC45L	non_indicated
HSS00046440 CDA	non_indicated
HSS00046440 HSS00346643	non_indicated
HSS00046440 HSS00092608	non_indicated
XM_063834 RPLP0	non_indicated
XM_063834 ENST00000298932	non_indicated
XM_063834 hCT1643483.2	non_indicated
XM_063834 hCT1971103.1	non_indicated
SLC35D2 Contig52960_RC	non_indicated
SLC35D2 ENOSF1	non_indicated
SLC35D2 SLC25A21	non_indicated
SLC35D2 ANKRD13A	non_indicated
hCT1643483.2 RPLP0P2	non_indicated
hCT1643483.2 RSE_00000517427	non_indicated
hCT1643483.2 ENST00000276575	non_indicated
hCT1643483.2 hCT1971103.1	non_indicated
hCT2327428 ENST00000301820	non_indicated
hCT2327428 XM_115995	non_indicated
hCT2327428 XM_092681	non_indicated
SH3BGRL2 TMEM139	non_indicated
SH3BGRL2 AF085933	non_indicated
XM_068880 TPM2	non_indicated
XM_068880 AOC3	non_indicated
XM_068880 ACTA1	non_indicated
XM_068880 CNN1	non_indicated
XM_068880 TAGLN	non_indicated
XM_068880 ACTG2	non_indicated
XM_068880 VGLL3	non_indicated
XM_068880 BMX	non_indicated
XM_068880 FLNA	non_indicated
XM_068880 JPH2	non_indicated
XM_068880 C1orf24	non_indicated
XM_068880 MRGPRF	non_indicated
HSS00337596 AK092087	non_indicated
HSS00349748 RSE_00000367507	non_indicated
HSS00349748 DNAL1	non_indicated
HSS00342343 HSS00369331	non_indicated
HSS00181490 SERPINB5	non_indicated
HSS00060399 hCT1970489.1	non_indicated
HSS00060399 BC039395	non_indicated
C6orf12 ENST00000296128	non_indicated
C6orf12 hCT2282382	non_indicated
HSS00131305 NM_058168	non_indicated
AK096685 KCNQ1DN	non_indicated
AK096685 C14orf24	non_indicated
AK096685 PPP2R3A	non_indicated
AF086214 AK023852	non_indicated
XM_210131 ENST00000297622	non_indicated
XM_210131 hCT2264748	non_indicated
XM_210131 XM_065856	non_indicated
hCT32199.2 MT1L	non_indicated
hCT32199.2 MT2A	non_indicated
BC032716 USP44	non_indicated
hCT2308977 MYOC	non_indicated
hCT2308977 AL832705	non_indicated
hCT2308977 HSS00087715	non_indicated
Z70702 Z70717	non_indicated
Z70702 Z48633	non_indicated
AK056897 NM_207490	non_indicated
HSS00020301 AF143880	non_indicated
HSS00020301 BC030740	non_indicated
HSS00043882 HSS00230103	non_indicated
HSS00043882 HSS00001253	non_indicated
hCT1640022.1 hCT2267021	non_indicated
HSS00138824 hCT1838022.2	non_indicated
HSS00138824 HSS00179266	non_indicated
HSS00138824 AK096761	non_indicated
SPATA21 MRGPRE	non_indicated
hCT1834395.2 NM_001001678	non_indicated
XM_071222 HSF5	non_indicated
XM_071222 HSS00337871	non_indicated
XM_071222 HSS00056185	non_indicated
XM_071222 TAP2	non_indicated
AL833487 C8orf22	non_indicated
HSS00013752 HSS00183309	non_indicated
hCT2320872 ENDOD1	non_indicated
hCT2320872 RNF13	non_indicated
hCT2320872 SLC12A2	non_indicated
hCT2320872 AL109691	non_indicated
